cluster_id, pattern_id, num_occurences_in_dataset, avg_time_in_secs, max_time_in_secs, min_time_in_secs, median_time_in_secs, 25pctl_time_in_secs, 75pctl_time_in_secs, number_of_messages, avg_number_of_messages_in_match
0,37603,12,71.42,136.00,16.00,75,29,118,8,8.00
0,37608,2,16.00,26.00,6.00,0,0,0,8,8.00
0,37609,1,91.00,91.00,91.00,0,0,0,8,8.00
0,37613,1,113.00,113.00,113.00,0,0,0,8,8.00
0,37625,6,23.83,49.00,15.00,18,18,25,8,8.00
0,37626,1,59.00,59.00,59.00,0,0,0,8,8.00
0,37627,1,117.00,117.00,117.00,0,0,0,8,8.00
0,37632,5,41.40,109.00,13.00,21,14,109,8,8.00
0,37634,3,48.00,61.00,30.00,0,0,0,8,8.00
0,37635,3,60.67,87.00,12.00,0,0,0,8,8.00
0,37636,58,56.67,708.00,7.00,32,19,59,8,8.00
0,37638,2,60.00,84.00,36.00,0,0,0,8,8.00
0,37675,14,83.43,502.00,22.00,52,40,63,8,8.00
0,37689,3,169.00,223.00,135.00,0,0,0,8,8.00
0,37694,4,44.75,68.00,20.00,55,36,68,8,8.00
0,37695,8,144.50,616.00,22.00,95,29,223,8,8.00
0,37696,13,59.38,176.00,15.00,51,31,70,8,8.00
0,37698,1,175.00,175.00,175.00,0,0,0,8,8.00
0,37699,2,165.00,244.00,86.00,0,0,0,8,8.00
0,37702,4,45.25,75.00,18.00,55,33,75,8,8.00
0,37703,4,23.25,30.00,17.00,24,22,30,8,8.00
0,37720,6,91.50,351.00,19.00,48,34,66,8,8.00
0,37721,7,26.57,55.00,10.00,31,19,33,8,8.00
0,37728,4,16.25,34.00,5.00,15,11,34,8,8.00
0,37729,2,10.00,10.00,10.00,0,0,0,8,8.00
0,37737,170,17.03,184.00,3.00,10,7,13,8,8.00
0,37750,1,295.00,295.00,295.00,0,0,0,8,8.00
0,37771,3,46.33,96.00,17.00,0,0,0,8,8.00
0,37772,1,16.00,16.00,16.00,0,0,0,8,8.00
0,37773,2,11.50,17.00,6.00,0,0,0,8,8.00
0,37778,2,30.00,44.00,16.00,0,0,0,8,8.00
0,37783,1,162.00,162.00,162.00,0,0,0,8,8.00
0,37815,3,80.67,123.00,50.00,0,0,0,8,8.00
0,37853,9,31.11,81.00,10.00,24,16,55,8,8.00
0,37854,27,18.15,44.00,6.00,17,9,24,8,8.00
0,37855,46,14.37,122.00,4.00,8,5,12,8,8.00
0,37883,19,21.26,47.00,8.00,21,11,29,8,8.00
0,37889,19,33.16,244.00,4.00,21,9,34,8,8.00
0,37902,1,29.00,29.00,29.00,0,0,0,8,8.00
0,37904,2,57.50,65.00,50.00,0,0,0,8,8.00
0,37905,8,113.50,393.00,11.00,78,47,156,8,8.00
0,37906,3,37.33,58.00,16.00,0,0,0,8,8.00
0,37922,2,53.00,85.00,21.00,0,0,0,8,8.00
0,37923,2,40.50,57.00,24.00,0,0,0,8,8.00
0,37932,5,196.20,747.00,27.00,42,41,747,8,8.00
0,37933,7,297.43,1782.00,17.00,97,22,124,8,8.00
0,37938,1,56.00,56.00,56.00,0,0,0,8,8.00
0,37939,2,113.00,155.00,71.00,0,0,0,8,8.00
0,37963,8,47.38,182.00,10.00,20,14,66,8,8.00
0,37964,7,46.86,141.00,10.00,55,16,75,8,8.00
0,37966,7,42.57,111.00,12.00,36,29,66,8,8.00
0,37967,10,30.30,73.00,11.00,26,15,48,8,8.00
0,37968,1,123.00,123.00,123.00,0,0,0,8,8.00
0,37969,2,56.50,105.00,8.00,0,0,0,8,8.00
0,37977,7,48.43,129.00,8.00,58,23,68,8,8.00
0,37980,1,38.00,38.00,38.00,0,0,0,8,8.00
0,38001,1,8.00,8.00,8.00,0,0,0,8,8.00
0,38002,1,44.00,44.00,44.00,0,0,0,8,8.00
0,38004,2,58.50,101.00,16.00,0,0,0,8,8.00
0,38005,56,29.61,229.00,7.00,18,10,34,8,8.00
0,38006,14,33.36,133.00,11.00,22,19,39,8,8.00
0,38007,24,51.13,237.00,12.00,28,21,50,8,8.00
0,38008,3,94.67,153.00,55.00,0,0,0,8,8.00
0,38010,8,41.13,85.00,14.00,30,26,62,8,8.00
0,38011,16,36.44,130.00,9.00,22,15,56,8,8.00
0,38019,20,56.55,189.00,13.00,55,32,61,8,8.00
0,38032,4,24.25,36.00,14.00,29,18,36,8,8.00
0,38036,4,10.25,15.00,7.00,10,9,15,8,8.00
0,38056,7,31.71,56.00,13.00,43,20,53,8,8.00
0,38059,16,169.63,936.00,34.00,132,65,186,8,8.00
0,38070,1,38.00,38.00,38.00,0,0,0,8,8.00
0,38081,11,40.27,116.00,6.00,38,22,44,8,8.00
0,38082,130,17.33,156.00,3.00,9,6,17,8,8.00
0,38121,2,88.00,139.00,37.00,0,0,0,8,8.00
0,38138,1,37.00,37.00,37.00,0,0,0,8,8.00
0,38139,1,39.00,39.00,39.00,0,0,0,8,8.00
0,38143,2,29.50,34.00,25.00,0,0,0,8,8.00
0,38144,13,26.15,85.00,13.00,19,16,33,8,8.00
0,38145,10,33.40,88.00,16.00,27,19,61,8,8.00
0,38147,1,60.00,60.00,60.00,0,0,0,8,8.00
0,38149,7,38.43,74.00,16.00,42,28,57,8,8.00
0,38173,4,15.00,18.00,13.00,15,14,18,8,8.00
0,38175,7,384.29,781.00,107.00,474,292,491,8,8.00
0,38176,22,237.23,879.00,32.00,149,62,333,8,8.00
0,38240,4,16.25,24.00,9.00,19,13,24,8,8.00
0,38297,1,46.00,46.00,46.00,0,0,0,8,8.00
0,38311,15,83.67,310.00,19.00,75,35,100,8,8.00
0,38312,5,190.00,424.00,30.00,88,64,424,8,8.00
0,38321,2,37.50,46.00,29.00,0,0,0,8,8.00
0,38327,12,53.58,198.00,14.00,34,26,74,8,8.00
0,38329,24,68.75,344.00,15.00,48,23,78,8,8.00
0,38344,1,30.00,30.00,30.00,0,0,0,8,8.00
0,38350,11,69.45,254.00,19.00,56,40,68,8,8.00
0,38400,9,31.00,172.00,10.00,14,11,19,8,8.00
0,38401,10,27.10,90.00,10.00,22,13,34,8,8.00
0,38402,3,19.33,36.00,6.00,0,0,0,8,8.00
0,38424,3,20.00,32.00,11.00,0,0,0,8,8.00
0,38436,3,78.00,113.00,21.00,0,0,0,8,8.00
0,38454,3,141.00,334.00,37.00,0,0,0,8,8.00
0,38484,1,839.00,839.00,839.00,0,0,0,8,8.00
0,38485,3,268.00,611.00,34.00,0,0,0,8,8.00
0,38486,21,44.48,110.00,12.00,26,19,81,8,8.00
0,38542,5,67.60,142.00,18.00,59,53,142,8,8.00
0,38544,4,55.25,106.00,18.00,57,40,106,8,8.00
0,38552,41,49.49,130.00,14.00,39,29,71,8,8.00
0,38554,2,121.00,230.00,12.00,0,0,0,8,8.00
0,38559,2,47.00,62.00,32.00,0,0,0,8,8.00
0,38577,6,91.00,332.00,17.00,36,34,98,8,8.00
0,38578,15,30.87,75.00,10.00,28,17,45,8,8.00
0,38579,2,83.50,153.00,14.00,0,0,0,8,8.00
0,38583,19,124.74,605.00,7.00,78,33,142,8,8.00
0,38584,1,39.00,39.00,39.00,0,0,0,8,8.00
0,38587,2,368.50,497.00,240.00,0,0,0,8,8.00
0,38595,13,79.77,260.00,12.00,51,19,129,8,8.00
0,38597,58,14.48,174.00,3.00,9,5,15,8,8.00
0,38598,3,95.67,231.00,15.00,0,0,0,8,8.00
0,38623,4,103.75,174.00,31.00,111,99,174,8,8.00
0,38624,7,42.86,154.00,10.00,35,24,36,8,8.00
0,38625,17,16.47,55.00,5.00,11,7,19,8,8.00
0,38626,14,15.64,40.00,5.00,12,7,19,8,8.00
0,38648,36,43.00,201.00,5.00,32,21,52,8,8.00
0,38649,5,45.60,79.00,7.00,50,33,79,8,8.00
0,38650,1,40.00,40.00,40.00,0,0,0,8,8.00
0,38660,34,52.56,364.00,9.00,33,19,57,8,8.00
0,38666,8,23.75,65.00,8.00,26,13,28,8,8.00
0,38689,49,49.76,433.00,7.00,13,10,60,8,8.00
0,38697,1,30.00,30.00,30.00,0,0,0,8,8.00
0,38712,31,24.55,157.00,5.00,11,9,25,8,8.00
0,38714,25,150.48,946.00,27.00,114,63,178,8,8.00
0,38737,6,16.33,28.00,6.00,16,16,18,8,8.00
0,38739,3,76.67,204.00,8.00,0,0,0,8,8.00
0,38750,2,55.00,79.00,31.00,0,0,0,8,8.00
0,38751,4,119.75,225.00,30.00,132,92,225,8,8.00
0,38766,2,49.50,53.00,46.00,0,0,0,8,8.00
0,38767,6,99.00,265.00,22.00,47,34,199,8,8.00
0,38776,23,56.39,511.00,6.00,20,7,44,8,8.00
0,38783,18,28.33,85.00,5.00,22,11,40,8,8.00
0,38792,3,129.33,284.00,43.00,0,0,0,8,8.00
0,38814,4,70.00,239.00,8.00,25,8,239,8,8.00
0,38828,2,50.00,61.00,39.00,0,0,0,8,8.00
0,38834,7,100.57,379.00,11.00,106,22,149,8,8.00
0,38835,2,72.50,114.00,31.00,0,0,0,8,8.00
0,38836,8,119.75,254.00,12.00,144,46,214,8,8.00
0,38862,1,23.00,23.00,23.00,0,0,0,8,8.00
0,38880,17,88.24,800.00,20.00,40,26,74,8,8.00
0,38901,11,96.73,507.00,9.00,54,24,110,8,8.00
0,38902,18,115.94,429.00,19.00,68,36,185,8,8.00
0,38909,4,11.25,13.00,9.00,12,11,13,8,8.00
0,38910,5,15.80,29.00,11.00,12,12,29,8,8.00
0,38916,676,11.72,290.00,7.00,9,7,11,8,8.00
0,38917,63,35.35,288.00,8.00,20,12,36,8,8.00
0,38923,5,60.60,131.00,17.00,42,40,131,8,8.00
0,38946,7,21.43,33.00,15.00,23,17,24,8,8.00
0,38949,6,70.67,168.00,18.00,72,47,78,8,8.00
0,38950,1,122.00,122.00,122.00,0,0,0,8,8.00
0,38953,6,75.50,228.00,16.00,52,46,71,8,8.00
0,38971,11,19.36,55.00,8.00,16,11,25,8,8.00
0,38975,10,22.60,109.00,7.00,15,10,21,8,8.00
0,38976,1,12.00,12.00,12.00,0,0,0,8,8.00
0,38977,1,177.00,177.00,177.00,0,0,0,8,8.00
0,38982,4,38.50,93.00,8.00,42,11,93,8,8.00
0,38984,4,45.25,81.00,13.00,59,28,81,8,8.00
0,38986,2,127.50,216.00,39.00,0,0,0,8,8.00
0,38987,7,38.43,110.00,12.00,38,21,47,8,8.00
0,38997,1,130.00,130.00,130.00,0,0,0,8,8.00
0,39016,9,41.78,85.00,12.00,40,22,75,8,8.00
0,39031,1,9.00,9.00,9.00,0,0,0,8,8.00
0,39043,8,36.25,76.00,9.00,37,26,48,8,8.00
0,39044,17,32.29,109.00,6.00,25,13,52,8,8.00
0,39048,14,80.14,305.00,6.00,29,21,125,8,8.00
0,39059,1,5.00,5.00,5.00,0,0,0,8,8.00
0,39078,44,53.70,234.00,11.00,45,29,70,8,8.00
0,39171,20,66.55,364.00,9.00,33,23,66,8,8.00
0,39172,3,50.00,72.00,33.00,0,0,0,8,8.00
0,39173,8,21.38,41.00,11.00,18,14,33,8,8.00
0,39174,13,38.62,139.00,7.00,24,16,42,8,8.00
0,39192,3,97.33,213.00,24.00,0,0,0,8,8.00
0,39193,3,79.33,111.00,38.00,0,0,0,8,8.00
0,39209,2,19.00,25.00,13.00,0,0,0,8,8.00
0,39232,1,27.00,27.00,27.00,0,0,0,8,8.00
0,39241,3,11.67,14.00,8.00,0,0,0,8,8.00
0,39248,2,120.00,203.00,37.00,0,0,0,8,8.00
0,39249,14,67.21,165.00,17.00,62,42,94,8,8.00
0,39269,7,86.00,288.00,21.00,81,40,96,8,8.00
0,39270,3,97.33,174.00,19.00,0,0,0,8,8.00
0,39281,1,283.00,283.00,283.00,0,0,0,8,8.00
0,39283,2,25.00,39.00,11.00,0,0,0,8,8.00
0,39300,9,43.44,115.00,9.00,25,12,108,8,8.00
0,39329,1,89.00,89.00,89.00,0,0,0,8,8.00
0,39334,3,82.67,151.00,47.00,0,0,0,8,8.00
0,39343,36,92.61,419.00,10.00,54,37,89,8,8.00
0,39354,4,83.00,110.00,57.00,100,65,110,8,8.00
0,39355,2,104.50,158.00,51.00,0,0,0,8,8.00
0,39366,48,34.94,131.00,8.00,25,16,55,8,8.00
0,39392,12,32.17,73.00,10.00,35,21,43,8,8.00
0,39418,7,20.00,44.00,6.00,16,14,32,8,8.00
0,39445,59,28.03,143.00,12.00,20,15,27,8,8.00
0,39456,2,108.50,125.00,92.00,0,0,0,8,8.00
0,39468,45,39.56,169.00,8.00,24,17,52,8,8.00
0,39469,27,53.96,436.00,9.00,30,19,46,8,8.00
0,39504,2,56.50,66.00,47.00,0,0,0,8,8.00
0,39514,5,68.40,155.00,7.00,64,32,155,8,8.00
0,39516,21,38.19,108.00,11.00,23,18,50,8,8.00
0,39517,7,24.86,48.00,11.00,28,17,35,8,8.00
0,39519,2,10.50,12.00,9.00,0,0,0,8,8.00
0,39521,9,22.22,37.00,12.00,19,15,35,8,8.00
0,39538,1,20.00,20.00,20.00,0,0,0,8,8.00
0,39562,1,35.00,35.00,35.00,0,0,0,8,8.00
0,39568,3,28.33,53.00,14.00,0,0,0,8,8.00
0,39591,5,12.80,25.00,8.00,11,9,25,8,8.00
0,39592,10,30.50,83.00,11.00,26,13,66,8,8.00
0,39624,8,54.38,106.00,24.00,39,27,92,8,8.00
0,39625,8,54.13,152.00,19.00,48,33,63,8,8.00
0,39637,2,38.00,51.00,25.00,0,0,0,8,8.00
0,39661,13,66.08,196.00,23.00,54,43,86,8,8.00
0,39663,3,46.67,66.00,34.00,0,0,0,8,8.00
0,39664,1,29.00,29.00,29.00,0,0,0,8,8.00
0,39682,1,138.00,138.00,138.00,0,0,0,8,8.00
0,39705,18,185.56,600.00,21.00,126,33,365,8,8.00
0,39747,1,14.00,14.00,14.00,0,0,0,8,8.00
0,39786,1,27.00,27.00,27.00,0,0,0,8,8.00
0,39810,16,24.50,81.00,5.00,11,10,39,8,8.00
0,39843,2,102.50,163.00,42.00,0,0,0,8,8.00
0,39845,14,66.43,566.00,8.00,22,19,38,8,8.00
0,39852,3,68.00,181.00,8.00,0,0,0,8,8.00
0,39862,3,267.67,328.00,191.00,0,0,0,8,8.00
0,39863,8,134.38,305.00,32.00,116,83,208,8,8.00
0,39864,7,117.14,251.00,36.00,161,48,185,8,8.00
0,39872,8,39.88,142.00,6.00,17,12,97,8,8.00
0,39890,7,72.14,166.00,21.00,81,39,95,8,8.00
0,39952,2,28.00,34.00,22.00,0,0,0,8,8.00
0,39953,1,153.00,153.00,153.00,0,0,0,8,8.00
0,39971,49,45.92,221.00,7.00,29,18,57,8,8.00
0,39972,6,66.83,119.00,38.00,57,42,104,8,8.00
0,39973,1,35.00,35.00,35.00,0,0,0,8,8.00
0,39978,1,72.00,72.00,72.00,0,0,0,8,8.00
0,39992,2,67.50,108.00,27.00,0,0,0,8,8.00
0,40001,1,185.00,185.00,185.00,0,0,0,8,8.00
0,40003,1,31.00,31.00,31.00,0,0,0,8,8.00
0,40007,8,88.50,177.00,45.00,95,55,114,8,8.00
0,40008,2,84.50,130.00,39.00,0,0,0,8,8.00
0,40010,3,78.33,201.00,14.00,0,0,0,8,8.00
0,40011,1,9.00,9.00,9.00,0,0,0,8,8.00
0,40012,17,29.06,71.00,7.00,24,14,42,8,8.00
0,40017,2,212.50,403.00,22.00,0,0,0,8,8.00
0,40025,7,67.00,235.00,11.00,24,14,157,8,8.00
0,40042,1,378.00,378.00,378.00,0,0,0,8,8.00
0,40043,3,71.00,136.00,28.00,0,0,0,8,8.00
0,40052,1,34.00,34.00,34.00,0,0,0,8,8.00
0,40067,1,39.00,39.00,39.00,0,0,0,8,8.00
0,40092,3,42.67,55.00,26.00,0,0,0,8,8.00
0,40105,2,33.50,38.00,29.00,0,0,0,8,8.00
0,40107,3,136.67,218.00,21.00,0,0,0,8,8.00
0,40108,22,69.86,233.00,12.00,63,41,96,8,8.00
0,40109,3,84.00,173.00,32.00,0,0,0,8,8.00
0,40110,21,36.52,153.00,9.00,22,18,56,8,8.00
0,40111,3,57.00,94.00,20.00,0,0,0,8,8.00
0,40112,2,61.00,80.00,42.00,0,0,0,8,8.00
0,40132,7,450.14,1051.00,168.00,414,295,559,8,8.00
0,40133,9,269.89,464.00,50.00,304,95,427,8,8.00
0,40139,2,25.00,39.00,11.00,0,0,0,8,8.00
0,40142,2,21.50,25.00,18.00,0,0,0,8,8.00
0,40152,1,113.00,113.00,113.00,0,0,0,8,8.00
0,40153,10,19.50,44.00,8.00,16,14,36,8,8.00
0,40208,9,76.89,217.00,23.00,58,33,163,8,8.00
0,40210,3,108.67,231.00,46.00,0,0,0,8,8.00
0,40221,19,397.32,2152.00,28.00,279,146,403,8,8.00
0,40291,5,35.40,84.00,7.00,20,16,84,8,8.00
0,40304,3,107.67,186.00,56.00,0,0,0,8,8.00
0,40329,4,120.75,352.00,27.00,65,39,352,8,8.00
0,40330,2,29.50,38.00,21.00,0,0,0,8,8.00
0,40332,1,271.00,271.00,271.00,0,0,0,8,8.00
0,40333,8,32.50,58.00,15.00,31,19,46,8,8.00
0,40334,10,66.70,195.00,21.00,60,30,131,8,8.00
0,40335,2,50.00,51.00,49.00,0,0,0,8,8.00
0,40369,4,105.50,249.00,35.00,79,59,249,8,8.00
0,40374,4,57.25,103.00,24.00,55,47,103,8,8.00
0,40389,1,70.00,70.00,70.00,0,0,0,8,8.00
0,40398,9,53.78,228.00,14.00,17,16,94,8,8.00
0,40399,1,39.00,39.00,39.00,0,0,0,8,8.00
0,40400,4,31.25,41.00,21.00,33,30,41,8,8.00
0,40403,23,88.78,353.00,17.00,61,44,113,8,8.00
0,40417,31,47.74,317.00,10.00,35,22,47,8,8.00
0,40418,2,72.50,88.00,57.00,0,0,0,8,8.00
0,40420,3,89.00,153.00,12.00,0,0,0,8,8.00
0,40422,3,95.00,128.00,56.00,0,0,0,8,8.00
0,40444,1,49.00,49.00,49.00,0,0,0,8,8.00
0,40459,3,34.33,89.00,5.00,0,0,0,8,8.00
0,40460,11,49.73,97.00,5.00,49,36,78,8,8.00
0,40481,2,44.50,50.00,39.00,0,0,0,8,8.00
0,40490,1,14.00,14.00,14.00,0,0,0,8,8.00
0,40491,5,314.40,1271.00,50.00,86,68,1271,8,8.00
0,40492,2,384.00,657.00,111.00,0,0,0,8,8.00
0,40513,1,109.00,109.00,109.00,0,0,0,8,8.00
0,40533,1,40.00,40.00,40.00,0,0,0,8,8.00
0,40534,18,25.61,144.00,7.00,14,12,28,8,8.00
0,40535,19,35.74,119.00,6.00,28,11,35,8,8.00
0,40537,1,36.00,36.00,36.00,0,0,0,8,8.00
0,40546,19,108.32,411.00,12.00,99,33,150,8,8.00
0,40550,3,52.67,64.00,43.00,0,0,0,8,8.00
0,40554,1,39.00,39.00,39.00,0,0,0,8,8.00
0,40557,1,87.00,87.00,87.00,0,0,0,8,8.00
0,40566,4,69.75,132.00,20.00,68,59,132,8,8.00
0,40586,18,69.33,336.00,7.00,51,22,89,8,8.00
0,40607,3,152.67,296.00,31.00,0,0,0,8,8.00
0,40608,2,374.00,549.00,199.00,0,0,0,8,8.00
0,40615,1,61.00,61.00,61.00,0,0,0,8,8.00
0,40616,1,41.00,41.00,41.00,0,0,0,8,8.00
0,40624,3,134.33,316.00,32.00,0,0,0,8,8.00
0,40625,1,208.00,208.00,208.00,0,0,0,8,8.00
0,40626,2,96.00,125.00,67.00,0,0,0,8,8.00
0,40627,2,93.50,160.00,27.00,0,0,0,8,8.00
0,40637,1,44.00,44.00,44.00,0,0,0,8,8.00
0,40644,5,43.00,88.00,18.00,36,28,88,8,8.00
0,40645,2,18.00,23.00,13.00,0,0,0,8,8.00
0,40650,2,160.50,163.00,158.00,0,0,0,8,8.00
0,40655,16,30.13,104.00,7.00,22,11,51,8,8.00
0,40660,5,33.20,57.00,16.00,28,19,57,8,8.00
0,40676,1,211.00,211.00,211.00,0,0,0,8,8.00
0,40677,1,73.00,73.00,73.00,0,0,0,8,8.00
0,40678,1,8.00,8.00,8.00,0,0,0,8,8.00
0,40701,3,21.00,35.00,12.00,0,0,0,8,8.00
0,40703,20,39.25,229.00,15.00,28,19,39,8,8.00
0,40704,25,50.40,135.00,10.00,40,29,69,8,8.00
0,40707,24,35.25,190.00,5.00,16,10,56,8,8.00
0,40708,8,25.13,78.00,12.00,19,16,22,8,8.00
0,40744,2,46.50,66.00,27.00,0,0,0,8,8.00
0,40746,16,15.19,44.00,7.00,14,9,17,8,8.00
0,40748,3,73.67,122.00,10.00,0,0,0,8,8.00
0,40762,1,45.00,45.00,45.00,0,0,0,8,8.00
0,40765,36,34.25,327.00,7.00,15,10,29,8,8.00
0,40766,1,145.00,145.00,145.00,0,0,0,8,8.00
0,40767,3,116.00,144.00,96.00,0,0,0,8,8.00
0,40779,310,21.15,258.00,6.00,14,9,23,8,8.00
0,40793,7,68.43,198.00,20.00,57,34,91,8,8.00
0,40794,1,16.00,16.00,16.00,0,0,0,8,8.00
0,40795,26,26.27,103.00,8.00,16,12,24,8,8.00
0,40800,4,29.25,41.00,19.00,31,26,41,8,8.00
0,40801,21,81.38,552.00,9.00,32,24,59,8,8.00
0,40803,9,83.89,520.00,8.00,28,12,83,8,8.00
0,40804,5,50.00,90.00,24.00,34,31,90,8,8.00
0,40812,1,18.00,18.00,18.00,0,0,0,8,8.00
0,40826,1,30.00,30.00,30.00,0,0,0,8,8.00
0,40850,13,31.00,202.00,8.00,15,11,27,8,8.00
0,40861,46,37.30,586.00,4.00,15,9,31,8,8.00
0,40862,11,19.91,56.00,4.00,13,8,38,8,8.00
0,40868,2,118.50,162.00,75.00,0,0,0,8,8.00
0,40876,19,28.26,130.00,10.00,23,17,30,8,8.00
0,40898,8,166.13,570.00,31.00,128,63,220,8,8.00
0,40899,3,115.67,226.00,27.00,0,0,0,8,8.00
0,40900,9,46.89,119.00,16.00,39,31,70,8,8.00
0,40904,3,119.00,278.00,37.00,0,0,0,8,8.00
0,40943,1,14.00,14.00,14.00,0,0,0,8,8.00
0,40945,1,69.00,69.00,69.00,0,0,0,8,8.00
0,40947,1,285.00,285.00,285.00,0,0,0,8,8.00
0,40954,5,18.00,24.00,14.00,16,15,24,8,8.00
0,40955,5,23.80,46.00,11.00,20,16,46,8,8.00
0,40956,3,60.67,117.00,18.00,0,0,0,8,8.00
0,40957,3,55.67,120.00,14.00,0,0,0,8,8.00
0,40963,7,24.86,60.00,9.00,21,14,41,8,8.00
0,40968,15,48.67,161.00,12.00,35,28,63,8,8.00
0,40969,1,355.00,355.00,355.00,0,0,0,8,8.00
0,41009,5,70.40,131.00,48.00,62,48,131,8,8.00
0,41016,2,14.50,21.00,8.00,0,0,0,8,8.00
0,41017,1,14.00,14.00,14.00,0,0,0,8,8.00
0,41032,3,28.00,39.00,19.00,0,0,0,8,8.00
0,41039,8,33.00,50.00,13.00,33,31,45,8,8.00
0,41054,1,20.00,20.00,20.00,0,0,0,8,8.00
0,41055,6,37.33,104.00,14.00,25,16,49,8,8.00
0,41057,1,223.00,223.00,223.00,0,0,0,8,8.00
0,41060,1,13.00,13.00,13.00,0,0,0,8,8.00
0,41061,1,43.00,43.00,43.00,0,0,0,8,8.00
0,41080,25,39.76,84.00,12.00,40,19,56,8,8.00
0,41081,15,37.27,161.00,12.00,28,17,39,8,8.00
0,41082,1,38.00,38.00,38.00,0,0,0,8,8.00
0,41083,14,42.57,144.00,8.00,25,17,44,8,8.00
0,41087,9,17.11,35.00,7.00,13,9,31,8,8.00
0,41088,2,58.50,82.00,35.00,0,0,0,8,8.00
0,41159,2,31.00,52.00,10.00,0,0,0,8,8.00
0,41160,6,61.17,224.00,12.00,30,29,51,8,8.00
0,41165,5,24.00,37.00,7.00,28,15,37,8,8.00
0,41173,1,112.00,112.00,112.00,0,0,0,8,8.00
0,41208,2,65.50,89.00,42.00,0,0,0,8,8.00
0,41216,1,40.00,40.00,40.00,0,0,0,8,8.00
0,41217,1,18.00,18.00,18.00,0,0,0,8,8.00
0,41226,3,51.00,82.00,28.00,0,0,0,8,8.00
0,41234,5,39.80,72.00,19.00,40,27,72,8,8.00
0,41250,2,240.50,462.00,19.00,0,0,0,8,8.00
0,41251,2,19.50,25.00,14.00,0,0,0,8,8.00
0,41260,1,17.00,17.00,17.00,0,0,0,8,8.00
0,41261,3,109.67,260.00,24.00,0,0,0,8,8.00
0,41288,1,44.00,44.00,44.00,0,0,0,8,8.00
0,41310,3,49.00,87.00,8.00,0,0,0,8,8.00
0,41312,3,32.00,51.00,13.00,0,0,0,8,8.00
0,41313,7,29.57,38.00,19.00,33,28,33,8,8.00
0,41315,1,343.00,343.00,343.00,0,0,0,8,8.00
0,41316,6,28.83,69.00,14.00,28,18,29,8,8.00
0,41338,15,93.47,800.00,20.00,45,27,70,8,8.00
0,41349,12,58.58,117.00,21.00,57,37,86,8,8.00
0,41354,10,83.40,310.00,20.00,51,42,140,8,8.00
0,41361,11,93.09,277.00,28.00,83,54,113,8,8.00
0,41362,4,47.50,125.00,12.00,30,23,125,8,8.00
0,41363,2,94.50,147.00,42.00,0,0,0,8,8.00
0,41366,14,118.64,258.00,18.00,105,68,188,8,8.00
0,41367,2,303.00,579.00,27.00,0,0,0,8,8.00
0,41390,23,56.61,315.00,14.00,34,26,53,8,8.00
0,41398,2,78.50,138.00,19.00,0,0,0,8,8.00
0,41405,5,121.40,324.00,40.00,68,63,324,8,8.00
0,41406,2,191.00,233.00,149.00,0,0,0,8,8.00
0,41410,15,101.07,367.00,19.00,74,30,121,8,8.00
0,41411,23,61.78,245.00,21.00,49,35,72,8,8.00
0,41421,1,15.00,15.00,15.00,0,0,0,8,8.00
0,41422,2,253.50,324.00,183.00,0,0,0,8,8.00
0,41428,3,71.00,122.00,40.00,0,0,0,8,8.00
0,41437,8,27.13,36.00,19.00,29,24,33,8,8.00
0,41451,1,1587.00,1587.00,1587.00,0,0,0,8,8.00
0,41458,1,41.00,41.00,41.00,0,0,0,8,8.00
0,41482,13,100.38,385.00,10.00,63,38,169,8,8.00
0,41488,1,504.00,504.00,504.00,0,0,0,8,8.00
0,41499,23,63.74,593.00,6.00,29,18,50,8,8.00
0,41503,2,34.50,36.00,33.00,0,0,0,8,8.00
0,41504,2,217.50,358.00,77.00,0,0,0,8,8.00
0,41505,10,70.80,155.00,16.00,57,37,154,8,8.00
0,41523,4,21.75,35.00,15.00,20,17,35,8,8.00
0,41525,4,44.75,61.00,21.00,57,40,61,8,8.00
0,41528,37,20.81,110.00,6.00,16,10,27,8,8.00
0,41536,1,87.00,87.00,87.00,0,0,0,8,8.00
0,41537,1,55.00,55.00,55.00,0,0,0,8,8.00
0,41538,19,192.68,895.00,31.00,130,52,197,8,8.00
0,41539,2,31.00,36.00,26.00,0,0,0,8,8.00
0,41548,1,90.00,90.00,90.00,0,0,0,8,8.00
0,41573,5,133.60,317.00,43.00,108,67,317,8,8.00
0,41574,4,108.75,176.00,38.00,117,104,176,8,8.00
0,41580,18,38.28,103.00,4.00,30,13,70,8,8.00
0,41605,4,24.75,47.00,9.00,31,12,47,8,8.00
0,41606,3,39.33,44.00,31.00,0,0,0,8,8.00
0,41614,2,83.50,135.00,32.00,0,0,0,8,8.00
0,41642,1,57.00,57.00,57.00,0,0,0,8,8.00
0,41645,1,127.00,127.00,127.00,0,0,0,8,8.00
0,41662,4,13.50,29.00,6.00,12,7,29,8,8.00
0,41675,12,141.17,708.00,17.00,84,57,142,8,8.00
0,41680,6,24.33,63.00,9.00,20,14,28,8,8.00
0,41682,3,37.00,59.00,20.00,0,0,0,8,8.00
0,41683,2,40.00,48.00,32.00,0,0,0,8,8.00
0,41684,2,15.00,17.00,13.00,0,0,0,8,8.00
0,41707,11,76.00,204.00,22.00,54,37,90,8,8.00
0,41708,7,76.86,189.00,20.00,78,44,107,8,8.00
